lf_move_id,lf_nome,data,valor_insumos_5902,chave,fb_move_id,fb_nome,fb_data,lf_periodo,fb_periodo
373431,VND/2025/00550,2025-10-07,43433.23,35251018467441000163550010000122411003734310,374579,ENTSI/2025/10/0018,2025-10-07,FECHADO,ABERTO
373524,VND/2025/00551,2025-10-07,1019.89,35251018467441000163550010000122431003735248,377796,ENTSI/2025/10/0029,2025-10-10,FECHADO,ABERTO
374306,VND/2025/00553,2025-10-07,16457.41,35251018467441000163550010000122451003743067,377606,ENTSI/2025/10/0023,2025-10-10,FECHADO,ABERTO
374752,VND/2025/00554,2025-10-08,24285.88,35251018467441000163550010000122481003747528,375706,ENTSI/2025/10/0019,2025-10-08,FECHADO,ABERTO
375506,VND/2025/00555,2025-10-08,24285.88,35251018467441000163550010000122491003755064,377756,ENTSI/2025/10/0027,2025-10-10,FECHADO,ABERTO
376055,VND/2025/00557,2025-10-09,485.72,35251018467441000163550010000122531003760559,377142,ENTSI/2025/10/0020,2025-10-10,FECHADO,ABERTO
376595,VND/2025/00559,2025-10-09,94772.79,35251018467441000163550010000122561003765951,377709,ENTSI/2025/10/0025,2025-10-10,FECHADO,ABERTO
376444,VND/2025/00558,2025-10-09,27562.1,35251018467441000163550010000122541003764446,377735,ENTSI/2025/10/0026,2025-10-10,FECHADO,ABERTO
376052,VND/2025/00556,2025-10-09,17423.15,35251018467441000163550010000122511003760520,377586,ENTSI/2025/10/0022,2025-10-10,FECHADO,ABERTO
377512,VND/2025/00561,2025-10-10,16938.97,35251018467441000163550010000122601003775127,381351,ENTSI/2025/10/0043,2025-10-16,FECHADO,ABERTO
378031,VND/2025/00562,2025-10-10,27562.1,35251018467441000163550010000122621003780311,379285,ENTSI/2025/10/0036,2025-10-14,FECHADO,ABERTO
376992,VND/2025/00560,2025-10-10,27562.1,35251018467441000163550010000122591003769924,379132,ENTSI/2025/10/0035,2025-10-13,FECHADO,ABERTO
378316,VND/2025/00563,2025-10-13,21656.78,35251018467441000163550010000122641003783161,378959,ENTSI/2025/10/0034,2025-10-13,FECHADO,ABERTO
378485,VND/2025/00564,2025-10-13,19425.98,35251018467441000163550010000122661003784855,381009,ENTSI/2025/10/0039,2025-10-15,FECHADO,ABERTO
378551,VND/2025/00565,2025-10-13,7812.77,35251018467441000163550010000122671003785514,381008,ENTSI/2025/10/0040,2025-10-15,FECHADO,ABERTO
378783,VND/2025/00566,2025-10-13,11844.52,35251018467441000163550010000122691003787830,380094,ENTSI/2025/10/0038,2025-10-14,FECHADO,ABERTO
380177,VND/2025/00568,2025-10-14,101470.21,35251018467441000163550010000122731003801770,381336,ENTSI/2025/10/0042,2025-10-16,FECHADO,ABERTO
380234,VND/2025/00569,2025-10-14,2828.31,35251018467441000163550010000122741003802340,381325,ENTSI/2025/10/0041,2025-10-16,FECHADO,ABERTO
379256,VND/2025/00567,2025-10-14,43586.59,35251018467441000163550010000122711003792564,380066,ENTSI/2025/10/0037,2025-10-14,FECHADO,ABERTO
380485,VND/2025/00570,2025-10-15,23433.14,35251018467441000163550010000122751003804855,382169,ENTSI/2025/10/0049,2025-10-17,FECHADO,ABERTO
381105,VND/2025/00572,2025-10-15,24961.7,35251018467441000163550010000122771003811058,381381,ENTSI/2025/10/0045,2025-10-16,FECHADO,ABERTO
380506,VND/2025/00571,2025-10-15,24135.41,35251018467441000163550010000122761003805069,381365,ENTSI/2025/10/0044,2025-10-16,FECHADO,ABERTO
381740,VND/2025/00574,2025-10-16,8725.35,35251018467441000163550010000122801003817400,382266,ENTSI/2025/10/0051,2025-10-17,FECHADO,ABERTO
381239,VND/2025/00573,2025-10-16,13996.41,35251018467441000163550010000122781003812396,384853,ENTSI/2025/10/0057,2025-10-21,FECHADO,ABERTO
381767,VND/2025/00575,2025-10-16,17848.24,35251018467441000163550010000122811003817679,382251,ENTSI/2025/10/0050,2025-10-17,FECHADO,ABERTO
382679,VND/2025/00577,2025-10-17,19118.76,35251018467441000163550010000122841003826793,384744,ENTSI/2025/10/0053,2025-10-21,FECHADO,ABERTO
382087,VND/2025/00576,2025-10-17,7722.72,35251018467441000163550010000122831003820879,384716,ENTSI/2025/10/0052,2025-10-21,FECHADO,ABERTO
383422,VND/2025/00580,2025-10-20,25102.04,35251018467441000163550010000122921003834224,384821,ENTSI/2025/10/0056,2025-10-21,FECHADO,ABERTO
383044,VND/2025/00579,2025-10-20,8994.46,35251018467441000163550010000122881003830447,384799,ENTSI/2025/10/0055,2025-10-21,FECHADO,ABERTO
383006,VND/2025/00578,2025-10-20,101470.21,35251018467441000163550010000122871003830067,384777,ENTSI/2025/10/0054,2025-10-21,FECHADO,ABERTO
383983,VND/2025/00581,2025-10-21,25102.24,35251018467441000163550010000122931003839835,387049,ENTSI/2025/10/0058,2025-10-23,FECHADO,ABERTO
385242,VND/2025/00585,2025-10-21,8236.88,35251018467441000163550010000123001003852420,388695,ENTSI/2025/10/0069,2025-10-24,FECHADO,ABERTO
384382,VND/2025/00583,2025-10-21,69447.96,35251018467441000163550010000122971003843823,387071,ENTSI/2025/10/0060,2025-10-23,FECHADO,ABERTO
384472,VND/2025/00584,2025-10-21,23718.34,35251018467441000163550010000122981003844720,387082,ENTSI/2025/10/0061,2025-10-23,FECHADO,ABERTO
384316,VND/2025/00582,2025-10-21,101470.21,35251018467441000163550010000122951003843160,387060,ENTSI/2025/10/0059,2025-10-23,FECHADO,ABERTO
385659,VND/2025/00587,2025-10-22,17776.87,35251018467441000163550010000123031003856592,387114,ENTSI/2025/10/0063,2025-10-23,FECHADO,ABERTO
386260,VND/2025/00589,2025-10-22,35596.21,35251018467441000163550010000123081003862602,387271,ENTSI/2025/10/0066,2025-10-23,FECHADO,ABERTO
386319,VND/2025/00590,2025-10-22,36194.36,35251018467441000163550010000123071003863199,387238,ENTSI/2025/10/0065,2025-10-23,FECHADO,ABERTO
385469,VND/2025/00586,2025-10-22,25102.24,35251018467441000163550010000123021003854690,387103,ENTSI/2025/10/0062,2025-10-23,FECHADO,ABERTO
386111,VND/2025/00588,2025-10-22,25102.24,35251018467441000163550010000123051003861116,387227,ENTSI/2025/10/0064,2025-10-23,FECHADO,ABERTO
386963,VND/2025/00595,2025-10-23,43487.23,35251018467441000163550010000123151003869636,389831,ENTSI/2025/10/0072,2025-10-27,FECHADO,ABERTO
387523,VND/2025/00597,2025-10-23,9012.7,35251018467441000163550010000123171003875231,390801,ENTSI/2025/10/0074,2025-10-28,FECHADO,ABERTO
386920,VND/2025/00594,2025-10-23,22568.08,35251018467441000163550010000123141003869205,389842,ENTSI/2025/10/0071,2025-10-27,FECHADO,ABERTO
386660,VND/2025/00591,2025-10-23,101470.21,35251018467441000163550010000123101003866606,387282,ENTSI/2025/10/0067,2025-10-23,FECHADO,ABERTO
386775,VND/2025/00592,2025-10-23,8236.69,35251018467441000163550010000123121003867755,388761,ENTSI/2025/10/0070,2025-10-24,FECHADO,ABERTO
386865,VND/2025/00593,2025-10-23,8964.46,35251018467441000163550010000123131003868651,388365,ENTSI/2025/10/0068,2025-10-24,FECHADO,ABERTO
387012,VND/2025/00596,2025-10-23,4286.14,35251018467441000163550010000123161003870127,389933,ENTSI/2025/10/0073,2025-10-27,FECHADO,ABERTO
388233,VND/2025/00600,2025-10-24,2745.53,35251018467441000163550010000123221003882335,391457,ENTSI/2025/10/0079,2025-10-29,FECHADO,ABERTO
388259,VND/2025/00601,2025-10-24,10139.31,35251018467441000163550010000123241003882593,391483,ENTSI/2025/10/0080,2025-10-29,FECHADO,ABERTO
388064,VND/2025/00598,2025-10-24,15772.29,35251018467441000163550010000123191003880647,390860,ENTSI/2025/10/0075,2025-10-28,FECHADO,ABERTO
388076,VND/2025/00599,2025-10-24,20761.29,35251018467441000163550010000123211003880769,390887,ENTSI/2025/10/0076,2025-10-28,FECHADO,ABERTO
388535,VND/2025/00602,2025-10-24,15772.29,35251018467441000163550010000123261003885350,391539,ENTSI/2025/10/0081,2025-10-29,FECHADO,ABERTO
388990,VND/2025/00603,2025-10-27,15933.2,35251018467441000163550010000123281003889902,391519,ENTSI/2025/10/0082,2025-10-29,FECHADO,ABERTO
389902,VND/2025/00609,2025-10-27,1487.35,35251018467441000163550010000123371003899028,391769,ENTSI/2025/10/0085,2025-10-29,FECHADO,ABERTO
389308,VND/2025/00607,2025-10-27,6759.55,35251018467441000163550010000123341003893087,391768,ENTSI/2025/10/0084,2025-10-29,FECHADO,ABERTO
389306,VND/2025/00606,2025-10-27,11812.3,35251018467441000163550010000123331003893063,391757,ENTSI/2025/10/0083,2025-10-29,FECHADO,ABERTO
389175,VND/2025/00605,2025-10-27,1599.73,35251018467441000163550010000123321003891756,391230,ENTSI/2025/10/0077,2025-10-29,FECHADO,ABERTO
389144,VND/2025/00604,2025-10-27,5163.82,35251018467441000163550010000123301003891441,391324,ENTSI/2025/10/0078,2025-10-29,FECHADO,ABERTO
390123,VND/2025/00611,2025-10-28,23624.68,35251018467441000163550010000123401003901230,391944,ENTSI/2025/10/0087,2025-10-29,FECHADO,ABERTO
390611,VND/2025/00614,2025-10-28,101470.21,35251018467441000163550010000123451003906115,392408,ENTSI/2025/10/0089,2025-10-29,FECHADO,ABERTO
390546,VND/2025/00613,2025-10-28,74078.8,35251018467441000163550010000123431003905467,392285,ENTSI/2025/10/0088,2025-10-29,FECHADO,ABERTO
390295,VND/2025/00612,2025-10-28,578.53,35251018467441000163550010000123411003902951,392837,ENTSI/2025/10/0092,2025-10-30,FECHADO,ABERTO
390112,VND/2025/00610,2025-10-28,101470.21,35251018467441000163550010000123381003901127,391770,ENTSI/2025/10/0086,2025-10-29,FECHADO,ABERTO
391411,VND/2025/00616,2025-10-29,27562.1,35251018467441000163550010000123491003914117,392808,ENTSI/2025/10/0091,2025-10-30,FECHADO,ABERTO
392249,VND/2025/00618,2025-10-29,27562.1,35251018467441000163550010000123541003922497,393621,ENTSI/2025/10/0093,2025-10-30,FECHADO,ABERTO
391915,VND/2025/00617,2025-10-29,89728.65,35251018467441000163550010000123511003919150,394358,ENTSI/2025/10/0095,2025-10-31,FECHADO,ABERTO
391140,VND/2025/00615,2025-10-29,101272.52,35251018467441000163550010000123471003911407,392420,ENTSI/2025/10/0090,2025-10-29,FECHADO,ABERTO
393209,VND/2025/00620,2025-10-30,27562.1,35251018467441000163550010000123591003932090,394428,ENTSI/2025/10/0097,2025-10-31,FECHADO,ABERTO
393483,VND/2025/00621,2025-10-30,11858.92,35251018467441000163550010000123601003934832,394357,ENTSI/2025/10/0096,2025-10-31,FECHADO,ABERTO
392771,VND/2025/00619,2025-10-30,27562.1,35251018467441000163550010000123571003927717,393648,ENTSI/2025/10/0094,2025-10-30,FECHADO,ABERTO
394380,VND/2025/00626,2025-10-31,2150.85,35251018467441000163550010000123671003943808,397082,ENTSI/2025/11/0005,2025-11-05,FECHADO,ABERTO
393966,VND/2025/00623,2025-10-31,83012.5,35251018467441000163550010000123621003939669,395823,ENTSI/2025/11/0003,2025-11-03,FECHADO,ABERTO
394260,VND/2025/00624,2025-10-31,1668.73,35251018467441000163550010000123651003942602,397026,ENTSI/2025/11/0004,2025-11-05,FECHADO,ABERTO
394321,VND/2025/00625,2025-10-31,1281.22,35251018467441000163550010000123661003943215,397081,ENTSI/2025/11/0006,2025-11-05,FECHADO,ABERTO
393959,VND/2025/00622,2025-10-31,27527.72,35251018467441000163550010000123631003939593,395820,ENTSI/2025/11/0002,2025-11-03,FECHADO,ABERTO
395153,VND/2025/00631,2025-11-03,27527.72,35251118467441000163550010000123731003951534,397340,ENTSI/2025/11/0010,2025-11-05,FECHADO,ABERTO
395175,VND/2025/00632,2025-11-03,1917.54,35251118467441000163550010000123751003951750,397407,ENTSI/2025/11/0011,2025-11-05,FECHADO,ABERTO
395328,VND/2025/00633,2025-11-03,14311.33,35251118467441000163550010000123761003953288,397410,ENTSI/2025/11/0012,2025-11-05,FECHADO,ABERTO
395023,VND/2025/00629,2025-11-03,1143.95,35251118467441000163550010000123711003950231,397267,ENTSI/2025/11/0008,2025-11-05,FECHADO,ABERTO
394852,VND/2025/00627,2025-11-03,27527.72,35251118467441000163550010000123681003948525,395818,ENTSI/2025/11/0001,2025-11-03,FECHADO,ABERTO
394937,VND/2025/00628,2025-11-03,1966.71,35251118467441000163550010000123701003949376,397212,ENTSI/2025/11/0007,2025-11-05,FECHADO,ABERTO
395102,VND/2025/00630,2025-11-03,1997.65,35251118467441000163550010000123721003951022,397293,ENTSI/2025/11/0009,2025-11-05,FECHADO,ABERTO
396010,VND/2025/00636,2025-11-04,11844.77,35251118467441000163550010000123811003960101,397492,ENTSI/2025/11/0015,2025-11-05,FECHADO,ABERTO
396117,VND/2025/00638,2025-11-04,20753.57,35251118467441000163550010000123831003961170,397551,ENTSI/2025/11/0017,2025-11-05,FECHADO,ABERTO
396067,VND/2025/00637,2025-11-04,3023.73,35251118467441000163550010000123821003960672,397526,ENTSI/2025/11/0016,2025-11-05,FECHADO,ABERTO
395799,VND/2025/00635,2025-11-04,2385.2,35251118467441000163550010000123791003957994,397469,ENTSI/2025/11/0014,2025-11-05,FECHADO,ABERTO
395572,VND/2025/00634,2025-11-04,7155.67,35251118467441000163550010000123771003955725,397433,ENTSI/2025/11/0013,2025-11-05,FECHADO,ABERTO
397182,VND/2025/00641,2025-11-05,33393.14,35251118467441000163550010000123871003971824,401218,ENTSI/2025/11/0030,2025-11-10,FECHADO,ABERTO
396751,VND/2025/00640,2025-11-05,3200.72,35251118467441000163550010000123861003967510,416767,ENTSI/2025/11/0094,2025-11-28,FECHADO,ABERTO
396653,VND/2025/00639,2025-11-05,3142.49,35251118467441000163550010000123851003966532,416631,ENTSI/2025/11/0092,2025-11-28,FECHADO,ABERTO
399011,VND/2025/00642,2025-11-06,86974.47,35251118467441000163550010000123901003990115,401219,ENTSI/2025/11/0028,2025-11-10,FECHADO,ABERTO
399358,VND/2025/00646,2025-11-06,5949.41,35251118467441000163550010000123941003993580,400804,ENTSI/2025/11/0019,2025-11-10,FECHADO,ABERTO
399012,VND/2025/00643,2025-11-06,13324.42,35251118467441000163550010000123911003990120,401233,ENTSI/2025/11/0029,2025-11-10,FECHADO,ABERTO
399316,VND/2025/00645,2025-11-06,79726.59,35251118467441000163550010000123931003993167,400806,ENTSI/2025/11/0021,2025-11-10,FECHADO,ABERTO
399287,VND/2025/00644,2025-11-06,14346.93,35251118467441000163550010000123921003992872,400805,ENTSI/2025/11/0020,2025-11-10,FECHADO,ABERTO
399585,VND/2025/00649,2025-11-07,24250.39,35251118467441000163550010000123981003995859,400807,ENTSI/2025/11/0022,2025-11-10,FECHADO,ABERTO
400318,VND/2025/00650,2025-11-07,14861.15,35251118467441000163550010000124011004003180,400914,ENTSI/2025/11/0025,2025-11-10,FECHADO,ABERTO
399573,VND/2025/00647,2025-11-07,124064.99,35251118467441000163550010000123961003995730,400909,ENTSI/2025/11/0023,2025-11-10,FECHADO,ABERTO
399577,VND/2025/00648,2025-11-07,48443.19,35251118467441000163550010000123971003995770,400908,ENTSI/2025/11/0024,2025-11-10,FECHADO,ABERTO
400501,VND/2025/00651,2025-11-08,13005.86,35251118467441000163550010000124021004005016,400739,ENTSI/2025/11/0018,2025-11-10,FECHADO,ABERTO
401578,VND/2025/00659,2025-11-10,1015.38,35251118467441000163550010000124161004015785,405438,ENTSI/2025/11/0039,2025-11-14,FECHADO,ABERTO
400707,VND/2025/00653,2025-11-10,14863.83,35251118467441000163550010000124061004007077,401008,ENTSI/2025/11/0027,2025-11-10,FECHADO,ABERTO
401534,VND/2025/00657,2025-11-10,102889.81,35251118467441000163550010000124131004015341,403448,ENTSI/2025/11/0033,2025-11-12,FECHADO,ABERTO
401360,VND/2025/00656,2025-11-10,19483.0,35251118467441000163550010000124121004013600,405429,ENTSI/2025/11/0038,2025-11-14,FECHADO,ABERTO
401118,VND/2025/00655,2025-11-10,73492.71,35251118467441000163550010000124101004011182,403447,ENTSI/2025/11/0032,2025-11-12,FECHADO,ABERTO
400759,VND/2025/00654,2025-11-10,26011.74,35251118467441000163550010000124071004007597,403444,ENTSI/2025/11/0031,2025-11-12,FECHADO,ABERTO
400664,VND/2025/00652,2025-11-10,36399.28,35251118467441000163550010000124051004006642,401006,ENTSI/2025/11/0026,2025-11-10,FECHADO,ABERTO
401564,VND/2025/00658,2025-11-10,19697.36,35251118467441000163550010000124151004015648,403450,ENTSI/2025/11/0034,2025-11-12,FECHADO,ABERTO
402262,VND/2025/00662,2025-11-11,102889.81,35251118467441000163550010000124221004022622,405440,ENTSI/2025/11/0040,2025-11-14,FECHADO,ABERTO
402447,VND/2025/00663,2025-11-11,16721.84,35251118467441000163550010000124231004024479,405441,ENTSI/2025/11/0041,2025-11-14,FECHADO,ABERTO
402666,VND/2025/00664,2025-11-11,9289.9,35251118467441000163550010000124251004026662,405443,ENTSI/2025/11/0042,2025-11-14,FECHADO,ABERTO
401931,VND/2025/00660,2025-11-11,51444.9,35251118467441000163550010000124181004019319,403452,ENTSI/2025/11/0035,2025-11-12,FECHADO,ABERTO
402186,VND/2025/00661,2025-11-11,26011.75,35251118467441000163550010000124201004021869,403454,ENTSI/2025/11/0036,2025-11-12,FECHADO,ABERTO
403262,VND/2025/00666,2025-11-12,25330.75,35251118467441000163550010000124291004032629,403908,ENTSI/2025/11/0037,2025-11-12,FECHADO,ABERTO
403152,VND/2025/00665,2025-11-12,15090.63,35251118467441000163550010000124281004031528,416684,ENTSI/2025/11/0093,2025-11-28,FECHADO,ABERTO
404073,VND/2025/00669,2025-11-13,36374.83,35251118467441000163550010000124341004040737,416811,ENTSI/2025/11/0095,2025-11-28,FECHADO,ABERTO
404065,VND/2025/00668,2025-11-13,10301.58,35251118467441000163550010000124321004040651,416823,ENTSI/2025/11/0097,2025-11-28,FECHADO,ABERTO
404060,VND/2025/00667,2025-11-13,15772.41,35251118467441000163550010000124311004040603,416810,ENTSI/2025/11/0096,2025-11-28,FECHADO,ABERTO
404949,VND/2025/00673,2025-11-13,12630.15,35251118467441000163550010000124401004049499,405881,ENTSI/2025/11/0043,2025-11-14,FECHADO,ABERTO
404574,VND/2025/00671,2025-11-13,103015.81,35251118467441000163550010000124381004045746,416868,ENTSI/2025/11/0099,2025-11-28,FECHADO,ABERTO
404364,VND/2025/00670,2025-11-13,103015.81,35251118467441000163550010000124361004043641,416846,ENTSI/2025/11/0098,2025-11-28,FECHADO,ABERTO
405604,VND/2025/00676,2025-11-14,16024.75,35251118467441000163550010000124451004056041,407072,ENTSI/2025/11/0050,2025-11-17,FECHADO,ABERTO
405691,VND/2025/00677,2025-11-14,80940.99,35251118467441000163550010000124461004056910,407091,ENTSI/2025/11/0051,2025-11-17,FECHADO,ABERTO
405811,VND/2025/00678,2025-11-14,6062.47,35251118467441000163550010000124481004058119,407109,ENTSI/2025/11/0052,2025-11-17,FECHADO,ABERTO
405291,VND/2025/00674,2025-11-14,88887.93,35251118467441000163550010000124421004052915,405883,ENTSI/2025/11/0044,2025-11-14,FECHADO,ABERTO
405530,VND/2025/00675,2025-11-14,103015.81,35251118467441000163550010000124441004055307,407039,ENTSI/2025/11/0049,2025-11-17,FECHADO,ABERTO
405986,VND/2025/00680,2025-11-15,13784.63,35251118467441000163550010000124501004059865,407189,ENTSI/2025/11/0054,2025-11-17,FECHADO,ABERTO
405985,VND/2025/00679,2025-11-15,29433.09,35251118467441000163550010000124491004059856,407138,ENTSI/2025/11/0053,2025-11-17,FECHADO,ABERTO
406289,VND/2025/00684,2025-11-17,6062.47,35251118467441000163550010000124581004062899,406983,ENTSI/2025/11/0045,2025-11-17,FECHADO,ABERTO
406261,VND/2025/00683,2025-11-17,25600.05,35251118467441000163550010000124561004062614,406980,ENTSI/2025/11/0046,2025-11-17,FECHADO,ABERTO
406167,VND/2025/00682,2025-11-17,27534.94,35251118467441000163550010000124551004061670,406981,ENTSI/2025/11/0047,2025-11-17,FECHADO,ABERTO
406636,VND/2025/00686,2025-11-17,29517.5,35251118467441000163550010000124601004066361,407501,ENTSI/2025/11/0056,2025-11-18,FECHADO,ABERTO
406328,VND/2025/00685,2025-11-17,568.98,35251118467441000163550010000124591004063280,406982,ENTSI/2025/11/0048,2025-11-17,FECHADO,ABERTO
406876,VND/2025/00687,2025-11-17,27618.51,35251118467441000163550010000124641004068762,407502,ENTSI/2025/11/0057,2025-11-18,FECHADO,ABERTO
406076,VND/2025/00681,2025-11-17,27569.32,35251118467441000163550010000124521004060760,407231,ENTSI/2025/11/0055,2025-11-17,FECHADO,ABERTO
407579,VND/2025/00690,2025-11-18,8167.68,35251118467441000163550010000124671004075795,408279,ENTSI/2025/11/0060,2025-11-18,FECHADO,ABERTO
407741,VND/2025/00692,2025-11-18,7172.81,35251118467441000163550010000124711004077413,408316,ENTSI/2025/11/0062,2025-11-18,FECHADO,ABERTO
407561,VND/2025/00689,2025-11-18,832.27,35251118467441000163550010000124661004075615,408278,ENTSI/2025/11/0059,2025-11-18,FECHADO,ABERTO
407557,VND/2025/00688,2025-11-18,11262.92,35251118467441000163550010000124651004075570,408276,ENTSI/2025/11/0058,2025-11-18,FECHADO,ABERTO
408184,VND/2025/00693,2025-11-18,6669.2,35251118467441000163550010000124731004081849,410131,ENTSI/2025/11/0067,2025-11-21,FECHADO,ABERTO
407601,VND/2025/00691,2025-11-18,18187.42,35251118467441000163550010000124681004076012,408292,ENTSI/2025/11/0061,2025-11-18,FECHADO,ABERTO
408391,VND/2025/00694,2025-11-19,38240.33,35251118467441000163550010000124741004083911,409833,ENTSI/2025/11/0063,2025-11-21,FECHADO,ABERTO
408871,VND/2025/00696,2025-11-19,18904.88,35251118467441000163550010000124781004088718,409942,ENTSI/2025/11/0065,2025-11-21,FECHADO,ABERTO
408975,VND/2025/00697,2025-11-19,18643.22,35251118467441000163550010000124801004089755,409998,ENTSI/2025/11/0066,2025-11-21,FECHADO,ABERTO
408631,VND/2025/00695,2025-11-19,14345.61,35251118467441000163550010000124761004086311,409917,ENTSI/2025/11/0064,2025-11-21,FECHADO,ABERTO
409400,VND/2025/00700,2025-11-20,84876.38,35251118467441000163550010000124861004094000,412012,ENTSI/2025/11/0071,2025-11-24,FECHADO,ABERTO
409329,VND/2025/00699,2025-11-20,25104.85,35251118467441000163550010000124831004093290,412014,ENTSI/2025/11/0070,2025-11-24,FECHADO,ABERTO
409419,VND/2025/00701,2025-11-20,25104.85,35251118467441000163550010000124881004094196,410463,ENTSI/2025/11/0068,2025-11-21,FECHADO,ABERTO
409271,VND/2025/00698,2025-11-20,23526.83,35251118467441000163550010000124821004092718,412013,ENTSI/2025/11/0069,2025-11-24,FECHADO,ABERTO
410330,VND/2025/00702,2025-11-21,84876.38,35251118467441000163550010000124901004103304,412629,ENTSI/2025/11/0072,2025-11-25,FECHADO,ABERTO
410832,VND/2025/00705,2025-11-22,5372.07,35251118467441000163550010000124941004108321,412633,ENTSI/2025/11/0075,2025-11-25,FECHADO,ABERTO
410807,VND/2025/00703,2025-11-22,25350.81,35251118467441000163550010000124921004108076,412631,ENTSI/2025/11/0073,2025-11-25,FECHADO,ABERTO
410868,VND/2025/00706,2025-11-22,23322.21,35251118467441000163550010000124971004108684,412656,ENTSI/2025/11/0076,2025-11-25,FECHADO,ABERTO
410830,VND/2025/00704,2025-11-22,66855.62,35251118467441000163550010000124931004108308,412632,ENTSI/2025/11/0074,2025-11-25,FECHADO,ABERTO
410973,VND/2025/00708,2025-11-24,22419.3,35251118467441000163550010000125001004109734,412661,ENTSI/2025/11/0078,2025-11-25,FECHADO,ABERTO
411556,VND/2025/00710,2025-11-24,6442.84,35251118467441000163550010000125061004115568,412665,ENTSI/2025/11/0080,2025-11-25,FECHADO,ABERTO
411569,VND/2025/00711,2025-11-24,19723.6,35251118467441000163550010000125071004115697,412666,ENTSI/2025/11/0081,2025-11-25,FECHADO,ABERTO
411860,VND/2025/00713,2025-11-24,36374.83,35251118467441000163550010000125111004118605,412670,ENTSI/2025/11/0083,2025-11-25,FECHADO,ABERTO
410938,VND/2025/00707,2025-11-24,27585.72,35251118467441000163550010000124981004109386,412657,ENTSI/2025/11/0077,2025-11-25,FECHADO,ABERTO
411830,VND/2025/00712,2025-11-24,16364.41,35251118467441000163550010000125101004118306,412669,ENTSI/2025/11/0082,2025-11-25,FECHADO,ABERTO
411224,VND/2025/00709,2025-11-24,23315.0,35251118467441000163550010000125031004112249,412663,ENTSI/2025/11/0079,2025-11-25,FECHADO,ABERTO
412851,VND/2025/00717,2025-11-25,103015.81,35251118467441000163550010000125171004128515,414141,ENTSI/2025/11/0087,2025-11-26,FECHADO,ABERTO
412226,VND/2025/00715,2025-11-25,25334.15,35251118467441000163550010000125131004122267,414137,ENTSI/2025/11/0084,2025-11-26,FECHADO,ABERTO
412225,VND/2025/00714,2025-11-25,12110.54,35251118467441000163550010000125141004122256,414138,ENTSI/2025/11/0085,2025-11-26,FECHADO,ABERTO
412258,VND/2025/00716,2025-11-25,58866.17,35251118467441000163550010000125151004122580,414139,ENTSI/2025/11/0086,2025-11-26,FECHADO,ABERTO
413059,VND/2025/00718,2025-11-25,83810.72,35251118467441000163550010000125191004130590,414344,ENTSI/2025/11/0089,2025-11-27,FECHADO,ABERTO
413877,VND/2025/00719,2025-11-26,14214.01,35251118467441000163550010000125221004138774,414346,ENTSI/2025/11/0088,2025-11-27,FECHADO,ABERTO
414142,VND/2025/00720,2025-11-26,4738.55,35251118467441000163550010000125251004141424,417553,ENTSI/2025/11/0104,2025-11-28,FECHADO,ABERTO
415325,VND/2025/00723,2025-11-27,786.58,35251118467441000163550010000125291004153251,417320,ENTSI/2025/11/0102,2025-11-28,FECHADO,ABERTO
414983,VND/2025/00722,2025-11-27,5149.65,35251118467441000163550010000125281004149834,427119,ENTSI/2025/12/0017,2025-12-10,FECHADO,ABERTO
414668,VND/2025/00721,2025-11-27,18522.45,35251118467441000163550010000125271004146684,415258,ENTSI/2025/11/0090,2025-11-27,FECHADO,ABERTO
416001,VND/2025/00726,2025-11-28,20897.88,35251118467441000163550010000125331004160013,417403,ENTSI/2025/11/0103,2025-11-28,FECHADO,ABERTO
415567,VND/2025/00724,2025-11-28,84861.73,35251118467441000163550010000125311004155678,416869,ENTSI/2025/11/0100,2025-11-28,FECHADO,ABERTO
415964,VND/2025/00725,2025-11-28,74438.99,35251118467441000163550010000125321004159646,417292,ENTSI/2025/11/0101,2025-11-28,FECHADO,ABERTO
416135,VND/2025/00727,2025-11-28,84861.73,35251118467441000163550010000125351004161359,416483,ENTSI/2025/11/0091,2025-11-28,FECHADO,ABERTO
416490,VND/2025/00729,2025-12-01,60624.75,35251218467441000163550010000125391004164903,423140,ENTSI/2025/12/0003,2025-12-04,FECHADO,ABERTO
416945,VND/2025/00731,2025-12-01,10548.68,35251218467441000163550010000125431004169452,427359,ENTSI/2025/12/0021,2025-12-10,FECHADO,ABERTO
417063,VND/2025/00732,2025-12-01,62982.38,35251218467441000163550010000125441004170636,427179,ENTSI/2025/12/0019,2025-12-10,FECHADO,ABERTO
416590,VND/2025/00730,2025-12-01,14765.95,35251218467441000163550010000125411004165908,427381,ENTSI/2025/12/0022,2025-12-10,FECHADO,ABERTO
417080,VND/2025/00733,2025-12-01,3164.14,35251218467441000163550010000125451004170803,427140,ENTSI/2025/12/0018,2025-12-10,FECHADO,ABERTO
416468,VND/2025/00728,2025-12-01,10886.38,35251218467441000163550010000125371004164682,426890,ENTSI/2025/12/0015,2025-12-09,FECHADO,ABERTO
421391,VND/2025/00735,2025-12-02,6516.58,35251218467441000163550010000125491004213919,426195,ENTSI/2025/12/0010,2025-12-09,FECHADO,ABERTO
421399,VND/2025/00736,2025-12-02,9541.97,35251218467441000163550010000125501004213995,427415,ENTSI/2025/12/0023,2025-12-10,FECHADO,ABERTO
