cod,qty_solicitada,cod_status,transf_idx,lot_id_origem,lote_origem_nome,location_id_origem,qty_pretendida,qty_movida,transf_status,tempo_ms_transf
207210014,372348.0,DRY_RUN_OK,7,59486,13222,8,704.0,704.0,DRY_RUN_OK,46
207210014,372348.0,DRY_RUN_OK,8,59570,13224,8,97.0,97.0,DRY_RUN_OK,50
207210014,372348.0,DRY_RUN_OK,9,59743,13225,8,896.0,896.0,DRY_RUN_OK,49
207210014,372348.0,DRY_RUN_OK,10,59709,13227,8,237.0,237.0,DRY_RUN_OK,45
207210014,372348.0,DRY_RUN_OK,11,59718,13228,8,201.0,201.0,DRY_RUN_OK,45
207210014,372348.0,DRY_RUN_OK,12,59809,13229,8,172.0,172.0,DRY_RUN_OK,51
207210014,372348.0,DRY_RUN_OK,13,59770,13231,8,49.0,49.0,DRY_RUN_OK,44
207210014,372348.0,DRY_RUN_OK,14,59791,13233,8,616.0,616.0,DRY_RUN_OK,52
207210014,372348.0,DRY_RUN_OK,15,3948,ME241-207/24,8,31028.624,31028.624,DRY_RUN_OK,51
207210014,372348.0,DRY_RUN_OK,16,57578,P-15/05,8,12446.000000000011,12446.000000000011,DRY_RUN_OK,51
209010110,412752.0,DRY_RUN_OK,1,59006,03/04/2026,8,114744.0,114744.0,DRY_RUN_OK,55
209010110,412752.0,DRY_RUN_OK,2,59378,13192,8,16800.0,16800.0,DRY_RUN_OK,47
209010110,412752.0,DRY_RUN_OK,3,58492,13194,8,16800.0,16800.0,DRY_RUN_OK,50
209010110,412752.0,DRY_RUN_OK,4,59636,13201,8,247500.0,247500.0,DRY_RUN_OK,49
209010110,412752.0,DRY_RUN_OK,5,59346,13217,8,16908.0,16908.0,DRY_RUN_OK,49
210030005,438296.0,DRY_RUN_OK,1,54710,84927,8,72052.0,72052.0,DRY_RUN_OK,57
210030005,438296.0,DRY_RUN_OK,2,59668,92934,8,366244.0,366244.0,DRY_RUN_OK,48
210030320,618108.0,DRY_RUN_OK,1,59008,0611/24,8,567912.0,567912.0,DRY_RUN_OK,49
210030320,618108.0,DRY_RUN_OK,2,59653,13203,8,50196.0,50196.0,DRY_RUN_OK,53
209019912,698355.0,DRY_RUN_OK,1,59380,13192,8,16800.0,16800.0,DRY_RUN_OK,54
209019912,698355.0,DRY_RUN_OK,2,58494,13194,8,16800.0,16800.0,DRY_RUN_OK,52
209019912,698355.0,DRY_RUN_OK,3,59638,13201,8,622212.0,622212.0,DRY_RUN_OK,48
209019912,698355.0,DRY_RUN_OK,4,59348,13217,8,16908.0,16908.0,DRY_RUN_OK,54
209019912,698355.0,DRY_RUN_OK,5,55177,26220,8,25635.0,25635.0,DRY_RUN_OK,62
209019913,718780.0,DRY_RUN_OK,1,59381,13192,8,16800.0,16800.0,DRY_RUN_OK,64
209019913,718780.0,DRY_RUN_OK,2,58495,13194,8,16800.0,16800.0,DRY_RUN_OK,62
209019913,718780.0,DRY_RUN_OK,3,59639,13201,8,557200.0,557200.0,DRY_RUN_OK,52
209019913,718780.0,DRY_RUN_OK,4,59349,13217,8,16908.0,16908.0,DRY_RUN_OK,55
209019913,718780.0,DRY_RUN_OK,5,55178,26219,8,111072.0,111072.0,DRY_RUN_OK,52
209000511,787384.0,DRY_RUN_OK,1,56069,12317,8,150750.0,150750.0,DRY_RUN_OK,57
209000511,787384.0,DRY_RUN_OK,2,59383,13192,8,16800.0,16800.0,DRY_RUN_OK,61
209000511,787384.0,DRY_RUN_OK,3,58497,13194,8,16800.0,16800.0,DRY_RUN_OK,49
209000511,787384.0,DRY_RUN_OK,4,59635,13201,8,586126.0,586126.0,DRY_RUN_OK,58
209000511,787384.0,DRY_RUN_OK,5,59351,13217,8,16908.0,16908.0,DRY_RUN_OK,59
210030112,841868.0,DRY_RUN_OK,1,13760,79421,8,48864.0,48864.0,DRY_RUN_OK,53
210030112,841868.0,DRY_RUN_OK,2,54713,84926,8,793004.0,793004.0,DRY_RUN_OK,48
210030009,988233.794,DRY_RUN_PARCIAL,1,28386,80433,8,25209.792,25209.792,DRY_RUN_OK,52
210030009,988233.794,DRY_RUN_PARCIAL,2,32361,81123,8,963024.0,963024.0,DRY_RUN_OK,52
104000042,2.273741,DRY_RUN_OK,1,58821,MIGRACAO,8,1.4834,1.4834,DRY_RUN_OK,41
104000042,2.273741,DRY_RUN_OK,2,57470,001-008/25,8,0.7903409999999997,0.7903409999999997,DRY_RUN_OK,52
4310176,1094.0,DRY_RUN_PARCIAL,1,56012,138/26,8,742.0,742.0,DRY_RUN_OK,65
4310176,1094.0,DRY_RUN_PARCIAL,2,58388,139/26,8,351.0,351.0,DRY_RUN_OK,50
105000022,7047.05644,DRY_RUN_OK,1,17977,01/11,8,4e-05,4e-05,DRY_RUN_OK,54
105000022,7047.05644,DRY_RUN_OK,2,59795,13233,8,1710.7784,1710.7784,DRY_RUN_OK,57
105000022,7047.05644,DRY_RUN_OK,3,59009,262-01/11,8,1191.3793,1191.3793,DRY_RUN_OK,55
105000022,7047.05644,DRY_RUN_OK,4,42023,276,8,4144.8987,4144.8987,DRY_RUN_OK,58
201030052,12000.0,DRY_RUN_OK,1,22273,0412/24,8,12000.0,12000.0,DRY_RUN_OK,51
208000010,118847.7413,DRY_RUN_OK,1,59384,13192,8,1176.0,1176.0,DRY_RUN_OK,53
208000010,118847.7413,DRY_RUN_OK,2,59625,13201,8,110847.1813,110847.1813,DRY_RUN_OK,53
208000010,118847.7413,DRY_RUN_OK,3,59276,13216,8,495.58,495.58,DRY_RUN_OK,50
208000010,118847.7413,DRY_RUN_OK,4,59352,13217,8,1183.56,1183.56,DRY_RUN_OK,47
208000010,118847.7413,DRY_RUN_OK,5,59302,13219,8,204.8,204.8,DRY_RUN_OK,50
208000010,118847.7413,DRY_RUN_OK,6,59484,13222,8,563.2,563.2,DRY_RUN_OK,52
208000010,118847.7413,DRY_RUN_OK,7,59568,13224,8,137.74,137.74,DRY_RUN_OK,44
208000010,118847.7413,DRY_RUN_OK,8,59741,13225,8,716.8,716.8,DRY_RUN_OK,63
208000010,118847.7413,DRY_RUN_OK,9,59707,13227,8,222.38,222.38,DRY_RUN_OK,57
208000010,118847.7413,DRY_RUN_OK,10,59717,13228,8,188.94,188.94,DRY_RUN_OK,52
208000010,118847.7413,DRY_RUN_OK,11,59807,13229,8,137.6,137.6,DRY_RUN_OK,52
208000010,118847.7413,DRY_RUN_OK,12,59772,13231,8,50.47,50.47,DRY_RUN_OK,49
208000010,118847.7413,DRY_RUN_OK,13,59790,13233,8,529.76,529.76,DRY_RUN_OK,52
208000010,118847.7413,DRY_RUN_OK,14,4719,ME236-205/24,8,2393.7299999999987,2393.7299999999987,DRY_RUN_OK,48
104000016,277781.5533,DRY_RUN_PARCIAL,1,58813,MIGRACAO,8,127333.7139,127333.7139,DRY_RUN_OK,44
104000016,277781.5533,DRY_RUN_PARCIAL,2,27284,0102,8,4e-05,4e-05,DRY_RUN_OK,50
104000016,277781.5533,DRY_RUN_PARCIAL,3,57491,089/26,27458,15.625,15.625,DRY_RUN_OK,50
104000016,277781.5533,DRY_RUN_PARCIAL,4,59294,13216,8,125.64,125.64,DRY_RUN_OK,46
104000016,277781.5533,DRY_RUN_PARCIAL,5,59321,13219,8,166.5696,166.5696,DRY_RUN_OK,50
104000016,277781.5533,DRY_RUN_PARCIAL,6,59503,13222,8,458.0665,458.0665,DRY_RUN_OK,46
104000016,277781.5533,DRY_RUN_PARCIAL,7,59586,13224,8,34.92,34.92,DRY_RUN_OK,42
104000016,277781.5533,DRY_RUN_PARCIAL,8,59760,13225,8,582.9937,582.9937,DRY_RUN_OK,53
104000016,277781.5533,DRY_RUN_PARCIAL,9,59826,13229,8,111.914,111.914,DRY_RUN_OK,53
104000016,277781.5533,DRY_RUN_PARCIAL,10,57574,P-15/05,8,148666.9246,148666.9246,DRY_RUN_OK,58
104000016,277781.5533,DRY_RUN_PARCIAL,11,17057,T20241014,8,278.18,278.18,DRY_RUN_OK,65
104000016,277781.5533,DRY_RUN_PARCIAL,12,17057,T20241014,27458,1.92,1.92,DRY_RUN_OK,49
208000111,194.0,DRY_RUN_OK,1,57586,128-083/26,8,167.95,167.95,DRY_RUN_OK,47
208000111,194.0,DRY_RUN_OK,2,59626,13201,8,26.05000000000001,26.05000000000001,DRY_RUN_OK,45
104000050,1.088035,DRY_RUN_OK,1,57646,034-092/25,8,1.088035,1.088035,DRY_RUN_OK,46
104000052,34.75454,DRY_RUN_OK,1,58824,MIGRACAO,8,10.0,10.0,DRY_RUN_OK,46
104000052,34.75454,DRY_RUN_OK,2,39254,0909,8,10.0,10.0,DRY_RUN_OK,51
104000052,34.75454,DRY_RUN_OK,3,59076,1,8,14.7516,14.7516,DRY_RUN_OK,51
104000052,34.75454,DRY_RUN_OK,4,58048,107-260/25,8,0.0029399999999988324,0.0029399999999988324,DRY_RUN_OK,44
105000101,121.64,DRY_RUN_OK,1,59112,1,8,1.64,1.64,DRY_RUN_OK,50
105000101,121.64,DRY_RUN_OK,2,59563,13209,8,120.0,120.0,DRY_RUN_OK,55
208000006,195.6,DRY_RUN_OK,1,57471,004-007/25,8,195.6,195.6,DRY_RUN_OK,56
104000003,1372.0,DRY_RUN_PARCIAL,1,58807,MIGRACAO,8,562.0,562.0,DRY_RUN_OK,54
104000003,1372.0,DRY_RUN_PARCIAL,2,31466,0024120325,8,562.0,562.0,DRY_RUN_OK,50
104000003,1372.0,DRY_RUN_PARCIAL,3,59776,13231,8,32.3253,32.3253,DRY_RUN_OK,50
104000003,1372.0,DRY_RUN_PARCIAL,4,58298,"LF/Estoque - 2025,2527/24",8,185.2375,185.2375,DRY_RUN_OK,51
104000003,1372.0,DRY_RUN_PARCIAL,5,57350,MI 021-065/26,8,30.0,30.0,DRY_RUN_OK,54
4870112,588.0,DRY_RUN_PARCIAL,1,54023,104/26,8,587.917,587.917,DRY_RUN_OK,65
104000018,1463.0,DRY_RUN_OK,1,58814,MIGRACAO,8,691.8256,691.8256,DRY_RUN_OK,53
104000018,1463.0,DRY_RUN_OK,2,38799,0109,8,8e-08,0.0,FALHA_AUMENTO,59
104000018,1463.0,DRY_RUN_OK,3,4343,0208/24,8,7e-06,7e-06,DRY_RUN_OK,61
104000018,1463.0,DRY_RUN_OK,4,57481,033-177/26,8,625.0,625.0,DRY_RUN_OK,61
104000018,1463.0,DRY_RUN_OK,5,59281,13216,8,6.282,6.282,DRY_RUN_OK,48
104000018,1463.0,DRY_RUN_OK,6,59307,13219,8,3.1232,3.1232,DRY_RUN_OK,52
104000018,1463.0,DRY_RUN_OK,7,59489,13222,8,8.5888,8.5888,DRY_RUN_OK,46
104000018,1463.0,DRY_RUN_OK,8,59573,13224,8,1.746,1.746,DRY_RUN_OK,54
104000018,1463.0,DRY_RUN_OK,9,59746,13225,8,10.9312,10.9312,DRY_RUN_OK,52
104000018,1463.0,DRY_RUN_OK,10,59812,13229,8,2.0984,2.0984,DRY_RUN_OK,59
104000018,1463.0,DRY_RUN_OK,11,59774,13231,8,1.6163,1.6163,DRY_RUN_OK,53
104000018,1463.0,DRY_RUN_OK,12,59794,13233,8,7.8959,7.8959,DRY_RUN_OK,57
104000018,1463.0,DRY_RUN_OK,13,59046,LF/Estoque - MIGRAÇÃO,8,21.1588,21.1588,DRY_RUN_OK,52
104000018,1463.0,DRY_RUN_OK,14,57346,MI 168-349/25,8,34.2865,34.2865,DRY_RUN_OK,52
104000018,1463.0,DRY_RUN_OK,15,57346,MI 168-349/25,27458,0.3125,0.3125,DRY_RUN_OK,50
104000018,1463.0,DRY_RUN_OK,16,57555,P-15/05,8,48.13479300000002,48.13479300000002,DRY_RUN_OK,47
105000019,1695.0,DRY_RUN_OK,1,59020,1208/24,8,11.9922,11.9922,DRY_RUN_OK,49
105000019,1695.0,DRY_RUN_OK,2,59314,13219,8,3.1232,3.1232,DRY_RUN_OK,44
105000019,1695.0,DRY_RUN_OK,3,59496,13222,8,8.5888,8.5888,DRY_RUN_OK,49
105000019,1695.0,DRY_RUN_OK,4,59753,13225,8,10.9312,10.9312,DRY_RUN_OK,48
105000019,1695.0,DRY_RUN_OK,5,59819,13229,8,2.0984,2.0984,DRY_RUN_OK,49
105000019,1695.0,DRY_RUN_OK,6,57559,P-15/05,8,1658.2662,1658.2662,DRY_RUN_OK,53
105000037,1999.0,DRY_RUN_OK,1,36762,11276,8,4e-05,4e-05,DRY_RUN_OK,53
105000037,1999.0,DRY_RUN_OK,2,59022,"18/011024-03,1101,MIGRACAO",8,146.8073,146.8073,DRY_RUN_OK,51
105000037,1999.0,DRY_RUN_OK,3,7416,18/032023-04,8,3.7e-05,3.7e-05,DRY_RUN_OK,51
105000037,1999.0,DRY_RUN_OK,4,7685,20266,8,2e-05,2e-05,DRY_RUN_OK,50
105000037,1999.0,DRY_RUN_OK,5,3044,2507/24,8,4e-05,4e-05,DRY_RUN_OK,52
105000037,1999.0,DRY_RUN_OK,6,59472,KFTP2025004,8,1852.1925630000003,1852.1925630000003,DRY_RUN_OK,62
208000008,2239.0,DRY_RUN_OK,1,57500,130- 085/26,8,255.0,255.0,DRY_RUN_OK,58
208000008,2239.0,DRY_RUN_OK,2,59386,13192,8,9.1,9.1,DRY_RUN_OK,50
208000008,2239.0,DRY_RUN_OK,3,58500,13194,8,9.1,9.1,DRY_RUN_OK,45
208000008,2239.0,DRY_RUN_OK,4,59624,13201,8,1271.538,1271.538,DRY_RUN_OK,43
208000008,2239.0,DRY_RUN_OK,5,59279,13216,8,6.4813,6.4813,DRY_RUN_OK,54
208000008,2239.0,DRY_RUN_OK,6,59354,13217,8,9.1585,9.1585,DRY_RUN_OK,48
208000008,2239.0,DRY_RUN_OK,7,59305,13219,8,2.5999,2.5999,DRY_RUN_OK,44
208000008,2239.0,DRY_RUN_OK,8,59487,13222,8,7.1498,7.1498,DRY_RUN_OK,46
208000008,2239.0,DRY_RUN_OK,9,59571,13224,8,1.8014,1.8014,DRY_RUN_OK,51
208000008,2239.0,DRY_RUN_OK,10,59744,13225,8,9.0998,9.0998,DRY_RUN_OK,44
208000008,2239.0,DRY_RUN_OK,11,59710,13227,8,4.2793,4.2793,DRY_RUN_OK,49
208000008,2239.0,DRY_RUN_OK,12,59720,13228,8,3.6293,3.6293,DRY_RUN_OK,50
208000008,2239.0,DRY_RUN_OK,13,59810,13229,8,1.7461,1.7461,DRY_RUN_OK,54
208000008,2239.0,DRY_RUN_OK,14,59773,13231,8,0.91,0.91,DRY_RUN_OK,49
208000008,2239.0,DRY_RUN_OK,15,59792,13233,8,7.1499,7.1499,DRY_RUN_OK,50
208000008,2239.0,DRY_RUN_OK,16,59086,ME-288-239/24,8,640.2567000000003,640.2567000000003,DRY_RUN_OK,56
105000028,2337.0,DRY_RUN_OK,1,59723,1-26-004352,8,800.0,800.0,DRY_RUN_OK,44
105000028,2337.0,DRY_RUN_OK,2,59010,11/03 2030,8,737.2685,737.2685,DRY_RUN_OK,44
105000028,2337.0,DRY_RUN_OK,3,44042,804945,8,799.7315,799.7315,DRY_RUN_OK,50
105000006,2354.0,DRY_RUN_OK,1,59019,0212/24,8,27.0786,27.0786,DRY_RUN_OK,48
105000006,2354.0,DRY_RUN_OK,2,59311,13219,8,5.5968,5.5968,DRY_RUN_OK,48
105000006,2354.0,DRY_RUN_OK,3,59493,13222,8,15.3911,15.3911,DRY_RUN_OK,51
105000006,2354.0,DRY_RUN_OK,4,59750,13225,8,19.5887,19.5887,DRY_RUN_OK,53
105000006,2354.0,DRY_RUN_OK,5,59816,13229,8,3.7603,3.7603,DRY_RUN_OK,48
105000006,2354.0,DRY_RUN_OK,6,44280,810311,8,2282.584500000001,2282.584500000001,DRY_RUN_OK,51
104000007,2466.0,DRY_RUN_OK,1,58809,MIGRACAO,8,101.763,101.763,DRY_RUN_OK,57
104000007,2466.0,DRY_RUN_OK,2,4339,0208/24,8,2e-05,2e-05,DRY_RUN_OK,53
104000007,2466.0,DRY_RUN_OK,3,59320,13219,8,8.745,8.745,DRY_RUN_OK,51
104000007,2466.0,DRY_RUN_OK,4,59502,13222,8,24.0486,24.0486,DRY_RUN_OK,48
104000007,2466.0,DRY_RUN_OK,5,59759,13225,8,30.6074,30.6074,DRY_RUN_OK,50
104000007,2466.0,DRY_RUN_OK,6,59825,13229,8,5.8755,5.8755,DRY_RUN_OK,48
104000007,2466.0,DRY_RUN_OK,7,59801,13233,8,118.4383,118.4383,DRY_RUN_OK,52
104000007,2466.0,DRY_RUN_OK,8,57530,4260112,8,11.6,11.6,DRY_RUN_OK,51
104000007,2466.0,DRY_RUN_OK,9,59427,INV-104000007-20260 518,8,101.763,101.763,DRY_RUN_OK,54
104000007,2466.0,DRY_RUN_OK,10,57563,P-15/05,8,2063.1591800000006,2063.1591800000006,DRY_RUN_OK,51
104000004,3866.0,DRY_RUN_OK,1,58808,MIGRACAO,8,1821.9813,1821.9813,DRY_RUN_OK,55
104000004,3866.0,DRY_RUN_OK,2,38811,0109,27458,8e-08,0.0,FALHA_AUMENTO,45
104000004,3866.0,DRY_RUN_OK,3,57474,013-050/26,8,576.097901,576.097901,DRY_RUN_OK,43
104000004,3866.0,DRY_RUN_OK,4,57474,013-050/26,27458,2.35872,2.35872,DRY_RUN_OK,44
104000004,3866.0,DRY_RUN_OK,5,57482,033-177/26,8,587.2824,587.2824,DRY_RUN_OK,55
104000004,3866.0,DRY_RUN_OK,6,10240,0409/24,8,1e-07,0.0,FALHA_AUMENTO,43
104000004,3866.0,DRY_RUN_OK,7,1986,05072024,4068,5e-07,0.0,FALHA_AUMENTO,51
104000004,3866.0,DRY_RUN_OK,8,5174,0908/24,27458,5e-05,5e-05,DRY_RUN_OK,48
104000004,3866.0,DRY_RUN_OK,9,59293,13216,8,6.282,6.282,DRY_RUN_OK,52
104000004,3866.0,DRY_RUN_OK,10,59319,13219,8,3.1232,3.1232,DRY_RUN_OK,51
104000004,3866.0,DRY_RUN_OK,11,59501,13222,8,8.5888,8.5888,DRY_RUN_OK,49
104000004,3866.0,DRY_RUN_OK,12,59585,13224,8,1.746,1.746,DRY_RUN_OK,53
104000004,3866.0,DRY_RUN_OK,13,59758,13225,8,10.9312,10.9312,DRY_RUN_OK,52
104000004,3866.0,DRY_RUN_OK,14,59824,13229,8,2.0984,2.0984,DRY_RUN_OK,50
104000004,3866.0,DRY_RUN_OK,15,59800,13233,8,7.8959,7.8959,DRY_RUN_OK,44
104000004,3866.0,DRY_RUN_OK,16,25697,1501/25,27458,4e-05,4e-05,DRY_RUN_OK,48
104000004,3866.0,DRY_RUN_OK,17,2901,2507/24,27458,4.644e-05,4.644e-05,DRY_RUN_OK,45
104000004,3866.0,DRY_RUN_OK,18,7678,5770,8,3e-07,0.0,FALHA_AUMENTO,51
104000004,3866.0,DRY_RUN_OK,19,59426,INV-104000004-2026 0518,8,837.61404256,837.61404256,DRY_RUN_OK,40
104000002,8631.0,DRY_RUN_OK,1,58806,MIGRACAO,8,3877.6409,3877.6409,DRY_RUN_OK,49
104000002,8631.0,DRY_RUN_OK,2,17982,01/11,27458,2.01e-05,2.01e-05,DRY_RUN_OK,53
104000002,8631.0,DRY_RUN_OK,3,38810,0109,27458,3.1e-07,0.0,FALHA_AUMENTO,45
104000002,8631.0,DRY_RUN_OK,4,57475,014-065/26,8,833.005764,833.005764,DRY_RUN_OK,50
104000002,8631.0,DRY_RUN_OK,5,57475,014-065/26,27458,15.51312,15.51312,DRY_RUN_OK,49
104000002,8631.0,DRY_RUN_OK,6,4341,0208/24,27458,1.9e-05,1.9e-05,DRY_RUN_OK,45
104000002,8631.0,DRY_RUN_OK,7,57479,030-112/26,8,1918.85896,1918.85896,DRY_RUN_OK,50
104000002,8631.0,DRY_RUN_OK,8,57479,030-112/26,27458,52.867466,52.867466,DRY_RUN_OK,44
104000002,8631.0,DRY_RUN_OK,9,59292,13216,8,7.5384,7.5384,DRY_RUN_OK,49
104000002,8631.0,DRY_RUN_OK,10,59318,13219,8,2.8109,2.8109,DRY_RUN_OK,50
104000002,8631.0,DRY_RUN_OK,11,59500,13222,8,7.7299,7.7299,DRY_RUN_OK,51
104000002,8631.0,DRY_RUN_OK,12,59584,13224,8,2.0952,2.0952,DRY_RUN_OK,49
104000002,8631.0,DRY_RUN_OK,13,59757,13225,8,9.8381,9.8381,DRY_RUN_OK,46
104000002,8631.0,DRY_RUN_OK,14,59823,13229,8,1.8886,1.8886,DRY_RUN_OK,53
104000002,8631.0,DRY_RUN_OK,15,59799,13233,8,7.8959,7.8959,DRY_RUN_OK,45
104000002,8631.0,DRY_RUN_OK,16,12000,1709/24,27458,2e-05,2e-05,DRY_RUN_OK,48
104000002,8631.0,DRY_RUN_OK,17,59425,20260520,8,1893.3167308999996,1893.3167308999996,DRY_RUN_OK,49
105000024,34791.0,DRY_RUN_OK,1,59315,13219,8,104.1056,104.1056,DRY_RUN_OK,48
105000024,34791.0,DRY_RUN_OK,2,59497,13222,8,286.2905,286.2905,DRY_RUN_OK,51
105000024,34791.0,DRY_RUN_OK,3,59754,13225,8,364.3697,364.3697,DRY_RUN_OK,50
105000024,34791.0,DRY_RUN_OK,4,59820,13229,8,69.946,69.946,DRY_RUN_OK,44
105000024,34791.0,DRY_RUN_OK,5,59797,13233,8,78.9589,78.9589,DRY_RUN_OK,49
105000024,34791.0,DRY_RUN_OK,6,58002,220126,8,780.0,780.0,DRY_RUN_OK,44
105000024,34791.0,DRY_RUN_OK,7,59466,P-15/05,8,25827.477,25827.477,DRY_RUN_OK,44
105000024,34791.0,DRY_RUN_OK,8,59085,"migração,230326,MIGRAÇÃO",8,7279.852299999991,7279.852299999991,DRY_RUN_OK,38
209000150,76392.0,DRY_RUN_OK,1,59628,13201,8,15288.0,15288.0,DRY_RUN_OK,48
209000150,76392.0,DRY_RUN_OK,2,59704,13227,8,948.0,948.0,DRY_RUN_OK,53
209000150,76392.0,DRY_RUN_OK,3,59714,13228,8,804.0,804.0,DRY_RUN_OK,49
209000150,76392.0,DRY_RUN_OK,4,54141,6381,8,51708.0,51708.0,DRY_RUN_OK,50
209000150,76392.0,DRY_RUN_OK,5,59241,6433,8,7644.0,7644.0,DRY_RUN_OK,49
105000078,21.0,DRY_RUN_OK,1,59110,1,8,18.5348,18.5348,DRY_RUN_OK,57
105000078,21.0,DRY_RUN_OK,2,59767,13231,8,2.4651999999999994,2.4651999999999994,DRY_RUN_OK,50
105000046,25.0,DRY_RUN_OK,1,57490,085-213/25,8,22.0,22.0,DRY_RUN_OK,46
105000046,25.0,DRY_RUN_OK,2,27443,1202,8,0.3303,0.3303,DRY_RUN_OK,51
105000046,25.0,DRY_RUN_OK,3,59474,M25040802-21/2025847,8,2.6697,2.6697,DRY_RUN_OK,49
105000011,31.0,DRY_RUN_OK,1,59285,13216,8,6.282,6.282,DRY_RUN_OK,53
105000011,31.0,DRY_RUN_OK,2,59577,13224,8,1.746,1.746,DRY_RUN_OK,51
105000011,31.0,DRY_RUN_OK,3,59461,7500517546,8,22.972,22.972,DRY_RUN_OK,50
104000014,43.0,DRY_RUN_OK,1,58812,MIGRACAO,8,7.3476,7.3476,DRY_RUN_OK,52
104000014,43.0,DRY_RUN_OK,2,57492,091-213/25,8,35.6524,35.6524,DRY_RUN_OK,51
105000059,73.0,DRY_RUN_OK,1,59479,2211,8,72.8179,72.8179,DRY_RUN_OK,51
105000059,73.0,DRY_RUN_OK,2,59024,23/06/2025,8,0.18210000000000548,0.18210000000000548,DRY_RUN_OK,52
104000048,79.0,DRY_RUN_PARCIAL,1,58823,MIGRACAO,8,0.9477,0.9477,DRY_RUN_OK,48
104000048,79.0,DRY_RUN_PARCIAL,2,18356,04/11,8,0.9477,0.9477,DRY_RUN_OK,50
104000048,79.0,DRY_RUN_PARCIAL,3,59322,13219,8,0.1562,0.1562,DRY_RUN_OK,50
104000048,79.0,DRY_RUN_PARCIAL,4,59504,13222,8,0.4294,0.4294,DRY_RUN_OK,52
104000048,79.0,DRY_RUN_PARCIAL,5,59761,13225,8,0.5466,0.5466,DRY_RUN_OK,50
104000048,79.0,DRY_RUN_PARCIAL,6,59827,13229,8,0.1049,0.1049,DRY_RUN_OK,48
104000048,79.0,DRY_RUN_PARCIAL,7,59065,"14/11,01/11-04/11,0312/24",8,75.5748,75.5748,DRY_RUN_OK,50
104000034,79.0,DRY_RUN_OK,1,58818,MIGRACAO,8,4.7404,4.7404,DRY_RUN_OK,46
104000034,79.0,DRY_RUN_OK,2,59432,089165820-F3,8,4.7404,4.7404,DRY_RUN_OK,50
104000034,79.0,DRY_RUN_OK,3,59235,131/26,8,40.0,40.0,DRY_RUN_OK,50
104000034,79.0,DRY_RUN_OK,4,59058,"20/24,0601/25",8,29.519200000000012,29.519200000000012,DRY_RUN_OK,50
105000077,88.0,DRY_RUN_OK,1,58966,MIGRACAO,8,28.0,28.0,DRY_RUN_OK,46
105000077,88.0,DRY_RUN_OK,2,59026,1,8,31.7168,31.7168,DRY_RUN_OK,48
105000077,88.0,DRY_RUN_OK,3,59543,13208,8,28.0,28.0,DRY_RUN_OK,46
105000077,88.0,DRY_RUN_OK,4,58030,140-316/25,8,0.2832000000000008,0.2832000000000008,DRY_RUN_OK,52
104000009,90.0,DRY_RUN_OK,1,58810,MIGRACAO,8,90.0,90.0,DRY_RUN_OK,40
105000031,125.0,DRY_RUN_OK,1,59289,13216,8,18.846,18.846,DRY_RUN_OK,51
105000031,125.0,DRY_RUN_OK,2,59581,13224,8,5.238,5.238,DRY_RUN_OK,47
105000031,125.0,DRY_RUN_OK,3,59467,17025025,8,70.3462,70.3462,DRY_RUN_OK,51
105000031,125.0,DRY_RUN_OK,4,26968,20534,8,30.5698,30.5698,DRY_RUN_OK,51
4820146,134.0,DRY_RUN_PARCIAL,1,55490,125/26,8,1.0,1.0,DRY_RUN_OK,50
4820146,134.0,DRY_RUN_PARCIAL,2,44509,332/25,8,132.667,132.667,DRY_RUN_OK,53
104000031,237.0,DRY_RUN_OK,1,58816,MIGRACAO,8,114.2008,114.2008,DRY_RUN_OK,45
104000031,237.0,DRY_RUN_OK,2,57956,005-019/25,8,122.7992,122.7992,DRY_RUN_OK,52
104000001,288.0,DRY_RUN_OK,1,58805,MIGRACAO,8,100.2185,100.2185,DRY_RUN_OK,55
104000001,288.0,DRY_RUN_OK,2,57480,031-092/25,8,25.0,25.0,DRY_RUN_OK,49
104000001,288.0,DRY_RUN_OK,3,59621,13221,8,0.2887,0.2887,DRY_RUN_OK,47
104000001,288.0,DRY_RUN_OK,4,59424,240317-C01,8,100.2185,100.2185,DRY_RUN_OK,50
104000001,288.0,DRY_RUN_OK,5,58296,LF/Estoque - 2026,8,62.27429999999998,62.27429999999998,DRY_RUN_OK,46
4840103,128.0,DRY_RUN_OK,1,56037,132/26,8,128.0,128.0,DRY_RUN_OK,51
4810112,369.0,DRY_RUN_OK,1,33081,104/25,8,369.0,369.0,DRY_RUN_OK,51
4360172,617.0,DRY_RUN_OK,1,54122,107/26,8,1.0,1.0,DRY_RUN_OK,49
4360172,617.0,DRY_RUN_OK,2,56013,138/26,8,616.0,616.0,DRY_RUN_OK,49
